     seq      time                            scheduled_show                show                                                           episode                                                       artist                                                     track
196  196   8:14 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                     The Jesus and Mary Chain                                                 Sugar Ray
197  197   8:19 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                  Frank Black                                               Los Angeles
198  198   8:24 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                   Wang Chung                                   To Live and Die in L.A.
199  199   8:28 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                Bran Van 3000                                          Drinking in L.A.
200  200   8:32 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                              Missing Persons                                           Walking In L.A.
201  201   8:36 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                   The Freeze                                  This Is Boston, Not L.A.
202  202   8:42 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                               Miss Fairchild                                             Foreign Lands
203  203   8:43 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                      Mr. Lif                                    Status (feat. Insight)
204  204   8:47 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                   Gang Starr                                                      Work
205  205   8:50 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                       Swooli                                            Millennial 20s
206  206   8:53 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                            Michael Christmas                                              Michael Cera
207  207   8:56 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                    freezepop                                                 Starlight
208  208   8:58 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                  Al B. Sure!                                              Nite and Day
209  209   9:06 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                    The Kinks                                              Come Dancing
210  210   9:07 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                             The Housemartins                                                Happy Hour
211  211   9:10 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                Operation Ivy                                              Take Warning
212  212   9:12 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                     Poolside                                              Harvest Moon
213  213   9:15 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                  David Bowie                                              Golden Years
214  214   9:21 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                            M                                        Pop Musik (7" Mix)
215  215   9:25 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                      Blondie                   Rapture (1981 The Best Of Blondie Edit)
216  216   9:28 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                             Blue Öyster Cult                                                  Godzilla
217  217   9:33 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                    The Sweet                                       Love Is Like Oxygen
218  218   9:37 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                        Queen                                 Who Wants to Live Forever
219  219   9:40 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                     Electric Light Orchestra                                              Fire On High
220  220   9:50 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                Peter Gabriel                   I Have the Touch (Robbie Robertson Mix)
221  221   9:51 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                              The Crystal Ark                                                      Tusk
222  222   9:59 PM          UNKNOWN FREQUENCIES / YEAH RIGHT  PLAYING AT SHADOWS                                                           (BREAK)                                                      Depresy           Unpure Romanticismpart 1The Alchemy of Eternity
223  223  10:00 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                        Cynic                                                    Cosmos
224  224  10:07 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                   Saprogenic                                    Poison Replaces Oxygen
225  225  10:11 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                 The Darkness                             Love On the Rocks With No Ice
226  226  10:13 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                      Demored                                      Well of Liquid Souls
227  227  10:19 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                Michel Genest                                     Radiant Rainbow Prism
228  228  10:23 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                     Abominat                                                  Derelict
229  229  10:24 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                    Dan Swanö                                                Uncreation
230  230  10:27 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                 Nightbringer                                      Lucifer Trismegistus
231  231  10:33 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                  Brad Fiedel                                     Tech Noir/Alley Chase
232  232  10:38 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                  SepticFlesh                                                  Dark Art
233  233  10:45 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                         Nile                                         4th Arra of Dagon
234  234  10:51 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                              Desolate Shrine                         Cast To Walk the Star of Tomorrow
235  235  10:59 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                Michel Genest                                     Radiant Rainbow Prism
236  236  11:06 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                               Tsukasa Saitoh                                       Blood-starved Beast
237  237  11:07 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                          Drawn and Quartered                                         The One Who Lurks
238  238  11:14 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                   Funeralium                                       Hang These Bastards
239  239  11:21 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                      Vampire                      At Midnight I'll Possess Your Corpse
240  240  11:27 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                   Darkthrone                                        Hiking Metal Punks
241  241  11:30 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                  Satanic Puppeteer Orchestra                                         The Apple Orchard
242  242  11:33 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                    Symbyosis                                            War Phenomenon
243  243  11:37 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                    Brutality                                         Septicemic Plague
244  244  11:41 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                       Voivod                                                Mind Clock
245  245  11:45 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                   Capharnaum                                            Journey Beyond
246  246  11:51 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                Michel Genest                                     Radiant Rainbow Prism
247  247  11:53 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                              Cannibal Corpse                               Unleashing the Bloodthirsty
248  248  11:55 PM                                      None  PLAYING AT SHADOWS                                                           (BREAK)                                                Handsome Furs                                          Passport Kontrol
