     seq      time                                  scheduled_show                                        show                                                                           episode                                              artist                                                              track
186  186   8:07 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                          Thundercat          Show You the Way (feat. Michael McDonald & Kenny Loggins)
187  187   8:07 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                    Michael McDonald                                                      Sweet Freedom
188  188   8:07 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                   Christopher Cross                                                 Ride Like the Wind
189  189   8:23 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                            Ambrosia                                                 Biggest Part of Me
190  190   8:23 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                       Kenny Loggins                                                     Heart to Heart
191  191   8:35 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                 The Doobie Brothers                                           Takin' It to the Streets
192  192   8:39 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                   Christopher Cross                                                            Sailing
193  193   8:41 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                        Thunderheist                                                          Bubblegum
194  194   8:50 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                          Thundercat          Show You the Way (feat. Michael McDonald & Kenny Loggins)
195  195   8:50 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                             DJ Minx                                                         The Throne
196  196   8:55 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                             Peaches                                                            Operate
197  197   9:03 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                         Negativland                                                        No Business
198  198   9:07 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                            100 gecs  ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]
199  199   9:11 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     LCD Soundsystem                                x-ray eyes (extended trash can dub)
200  200   9:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     Yeah Yeah Yeahs                                            Wolf (Boys Noize Remix)
201  201   9:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                    Mount Airy Lodge                                       1987 Mount Airy Lodge Jingle
202  202   9:26 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                            Hot Chip & Sleaford Mods                                                        Nom Nom Nom
203  203   9:31 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                            Hot Chip & Sleaford Mods                                                        Cat Burglar
204  204   9:35 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                           Pat Fleet                                         pat fleet drop (telephone)
205  205   9:36 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                              Fugazi                                                       Waiting Room
206  206   9:38 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                                Devo                                                Uncontrollable Urge
207  207   9:38 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     MANNEQUIN PUSSY                                                       I Got Heaven
208  208   9:44 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                    Jane's Addiction                                 Standing In The Shower... Thinking
209  209   9:48 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                        Lisa LeBlanc                                                      Ace of Spades
210  210   9:52 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                            Ministry                      Jesus Built My Hotrod (Redline/Whiteline Mix)
211  211  10:00 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                         HParty 2011                                 BOOONUUUSSSS TRAAAACCCCKKKK (live)
212  212  10:01 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                   The Lonely Island                                                          Ras Trent
213  213  10:07 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                           Jack Kays                                                Sleep when I'm Dead
214  214  10:10 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                           Pearl Jam                                                          Even Flow
215  215  10:10 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                          Black Keys                                                           Sin City
216  216  10:19 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                                  U2                                          Luckiest Man In The World
217  217  10:19 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                            The Cure                                                              Alone
218  218  10:19 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                     Tears For Fears                                           Sowing The Seeds Of Love
219  219  10:19 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                       Paper Squares                                                        Dirt Eulogy
220  220  10:41 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                         The Beatles                                               Tomorrow Never Knows
221  221  10:45 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                            Al Green                                                    Everybody Hurts
222  222  10:50 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                           Lady Gaga                                                   What's Going On?
223  223  10:50 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                        Annie Lennox                        Nothing Compares To You (live 2023 Grammys)
224  224  10:58 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                         Soap & Skin                                                     Pale Blue Eyes
225  225  10:58 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                            Static X                                                     Burning Inside
226  226  11:09 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                            Ministry                                                      Thunderstruck
227  227  11:16 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                             Sublime                                                   Smoke Two Joints
228  228  11:18 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                         David Bowie                                              Heros (Heroes French)
229  229  11:18 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                  The Rolling Stones                                               She's So Cold (live)
230  230  11:18 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                   The Linda Linda's                                                          Excuse Me
231  231  11:34 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                             Nirvana                                                          Stay Away
232  232  11:39 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                          Pink Floyd                                                   Comfortably Numb
233  233  11:44 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                         Body Count ft David Gilmour                                                   Comfortably Numb
234  234  11:44 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #121                                          Architects                                                           Whiplash
