     seq      time                                  scheduled_show                                        show                                                          episode                                                       artist                                                         track
183  183   7:52 PM       POLICYMAKER RADIO HOUR with Mike Fournier                             ALLSTON PUDDING                                                       Talk Break                                              Terrible Truths                                                  Sink Or Swim
184  184   7:53 PM       POLICYMAKER RADIO HOUR with Mike Fournier                             ALLSTON PUDDING                                                       Talk Break                                             Aberrant Kingdom                                                   Broken Mind
185  185   7:58 PM       POLICYMAKER RADIO HOUR with Mike Fournier                             ALLSTON PUDDING                                                       Talk Break                                                Teen Mortgage                                                     Oligarchy
186  186   8:00 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams                             ALLSTON PUDDING                                                       Talk Break                                                    clipping.                                              Dead Channel Sky
187  187   8:04 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                       HiTech                                 SHADOWREALM (feat. Zelooperz)
188  188   8:10 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Painkiller                                                    Samsara VI
189  189   8:12 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                    808 State                                                     Flow Coma
190  190   8:17 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                    Panasonic                                                       Hapatus
191  191   8:24 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                          Can                                        Halleluwah (Live 1972)
192  192   8:40 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                              Franz Ferdinand                                                        Hooked
193  193   8:41 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                      Yesness                        You Didn't Need Those Pencils Did You?
194  194   8:44 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                     BEAK&gt;                                                        Ah Yeh
195  195   8:48 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                     BEAK&gt;                                                        Ah Yeh
196  196   8:54 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                     The Cure                                               A Fragile Thing
197  197   8:59 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                    Radiohead                                                       Spectre
198  198   9:03 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                              Franz Ferdinand                                                    The Doctor
199  199   9:09 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                              Be Your Own Pet                                               Bad Mood Rising
200  200   9:11 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                            The Lonely Island     Natalie's Rap (feat. Natalie Portman &amp; Chris Parnell)
201  201   9:19 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                            The Lonely Island     Natalie's Rap (feat. Natalie Portman &amp; Chris Parnell)
202  202   9:21 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Taxi Girls                                              The Lion's Share
203  203   9:22 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Taxi Girls                                              The Lion's Share
204  204   9:24 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Norma Tanega                                                   You're Dead
205  205   9:28 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                Faith No More                                        Surprise! You're Dead!
206  206   9:31 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                Faith No More                                        Surprise! You're Dead!
207  207   9:34 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Mr. Bungle                                                Pink Cigarette
208  208   9:35 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Mr. Bungle                                                Pink Cigarette
209  209   9:39 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                              Revolting Cocks                                     Stainless Steel Providers
210  210   9:43 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                        OSEES                                                   LEAR'S EARS
211  211   9:48 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                        OSEES                                                   LEAR'S EARS
212  212   9:52 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                        OSEES                                   CASSIUS, BRUTUS &amp; JUDAS
213  213   9:54 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                  HParty 2011                            BOOONUUUSSSS TRAAAACCCCKKKK (live)
214  214  10:00 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Trent Reznor                                       Fantastic Voyage (live)
215  215  10:05 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                            X                                                   Los Angeles
216  216  10:07 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                     The Cure                                          Drone Nodrone (live)
217  217  10:09 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                            Foster The People                                               Pumped Up Kicks
218  218  10:17 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown  Randy Newman ft Tom Petty Jackson Browne &amp; John Fogarty                                              I Love LA (live)
219  219  10:19 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Modest Mouse                                                      Float On
220  220  10:23 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                       Fencer                                                 Show And Tell
221  221  10:26 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                    Lol Tolhurst &amp; Budgie                                                   Los Angeles
222  222  10:38 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                             Guns &amp; Roses                                      Dead Flowers (unplugged)
223  223  10:40 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Howlin' Wolf                                             The Killing Floor
224  224  10:50 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Muddy Waters                                                   Mannish Boy
225  225  10:52 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                    The Doors                                                      LA Woman
226  226  11:05 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Arlo Guthrie                                       Coming Into Los Angeles
227  227  11:07 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                 Led Zeppelin                                             Southbound Suarez
228  228  11:10 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                               Lambrini Girls                                                          Love
229  229  11:14 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                   Snoop Dogg                                                     Thank You
230  230  11:18 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                        Tupac                                         To Live And Die In LA
231  231  11:25 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                  Frank Black                                                   Los Angeles
232  232  11:27 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                Memphis May Fire ft Blindside                                                      Overdose
233  233  11:31 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                     Pop Evil                                              Wishful Thinking
234  234  11:34 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                              Alice In Chains          Medley (Black Sabbath Soundgarden Judas Priest live)
235  235  11:38 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                                  Soundgarden                                                  Big Dumb Sex
236  236  11:46 PM                                            None  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                          unknown                                             Hollywood Undead                                           California Dreaming
