     seq      time                                             scheduled_show                show                                    episode                                          artist                                                     track
196  196   8:52 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                Sharon Van Etten           Every Time the Sun Comes Up (Alternate Version)
197  197   8:56 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                           Toad the Wet Sprocket                                             Little Heaven
198  198   9:00 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                      Ethel Cain                                              Thoroughfare
199  199   9:00 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                               Melissa Etheridge                                  I Will Never Be the Same
200  200   9:19 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                     Galaxie 500                                                 Oblivious
201  201   9:22 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                        Dora Jar                      No Way To Relax When You Are On Fire
202  202   9:26 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                 Yeah Yeah Yeahs                                            Cheated Hearts
203  203   9:30 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                 Suki Waterhouse                                              Gateway Drug
204  204   9:33 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                     Duran Duran                                             The Chauffeur
205  205   9:33 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                        La Femme                                            Où va le monde
206  206   9:45 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                      Jill Scott                                                    Golden
207  207   9:48 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                    Bettye Swann                                             Make Me Yours
208  208   9:51 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                                   Nilüfer Yanya                                                 Mutations
209  209   9:55 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                            Cigarettes After Sex                                                       X's
210  210   9:58 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                        #82                      Katie Gavin (feat. Mitski)                                        As Good As It Gets
211  211  10:01 PM                                                       None           UNCERTAIN                                       #718                       Bacao Rhythm & Steel Band                                          Crockett's Theme
212  212  10:09 PM                                                       None           UNCERTAIN                                       #718                                         Nirvana                                   Smells Like Teen Spirit
213  213  10:14 PM                                                       None           UNCERTAIN                                       #718                                  Violent Femmes                                             Prove My Love
214  214  10:16 PM                                                       None           UNCERTAIN                                       #718                            Hallelujah The Hills                People Keep Dying (And No One Can Stop It)
215  215  10:20 PM                                                       None           UNCERTAIN                                       #718                                          Pixies                                                   Debaser
216  216  10:23 PM                                                       None           UNCERTAIN                                       #718                                       The Clash                              I'm So Bored With the U.S.A.
217  217  10:25 PM                                                       None           UNCERTAIN                                       #718                                  The Sugarcubes                                           Delicious Demon
218  218  10:28 PM                                                       None           UNCERTAIN                                       #718                                       John Cale                                                 Barracuda
219  219  10:31 PM                                                       None           UNCERTAIN                                       #718                                      Best Coast                                         When I'm With You
220  220  10:34 PM                                                       None           UNCERTAIN                                       #718                                  The Crossfires                                         Fiberglass Jungle
221  221  10:36 PM                                                       None           UNCERTAIN                                       #718                                     The Members                                  The Sound Of The Suburbs
222  222  10:40 PM                                                       None           UNCERTAIN                                       #718                                      The Normal                                                  T.V.O.D.
223  223  10:43 PM                                                       None           UNCERTAIN                                       #718                                       Heaven 17                 (We Don't Need This) Fascist Groove Thing
224  224  10:46 PM                                                       None           UNCERTAIN                                       #718                                 DJ Donna Summer                                             Boomshakalaka
225  225  10:48 PM                                                       None           UNCERTAIN                                       #718                            The Sisters of Mercy                                            This Corrosion
226  226  10:52 PM                                                       None           UNCERTAIN                                       #718        Dimitri Vegas & Like Mike, Tiësto & Dido                                    Thank You (Not So Bad)
227  227  10:54 PM                                                       None           UNCERTAIN                                       #718                     Blasterjaxx & Timmy Trumpet                                       Time To Say Goodbye
228  228  10:57 PM                                                       None           UNCERTAIN                                       #718                               The Lonely Island                                             I'm On A Boat
229  229  11:00 PM                                                       None           UNCERTAIN                                       #718                                    Beastie Boys                                                    In 3's
230  230  11:02 PM                                                       None           UNCERTAIN                                       #718                                William DeVaughn                           Be Thankful For What You've Got
231  231  11:02 PM                                                       None           UNCERTAIN                                       #718                                    The Whispers                                      And the Beat Goes On
232  232  11:02 PM                                                       None           UNCERTAIN                                       #718                                         Debarge                                       Rhythm Of The Night
233  233  11:18 PM                                                       None           UNCERTAIN                                       #718                                         Shannon                                        Let the Music Play
234  234  11:21 PM                                                       None           UNCERTAIN                                       #718                                    Taylor Dayne                                       Tell It to My Heart
235  235  11:24 PM                                                       None           UNCERTAIN                                       #718                                   Pretty Poison                                      Catch Me I'm Falling
236  236  11:27 PM                                                       None           UNCERTAIN                                       #718                                 Whitney Houston                                              So Emotional
237  237  11:30 PM                                                       None           UNCERTAIN                                       #718                                         Klymaxx                   Meeting In the Ladies Room (Radio Edit)
238  238  11:33 PM                                                       None           UNCERTAIN                                       #718                                          Corona                                       Rhythm Of The Night
239  239  11:36 PM                                                       None           UNCERTAIN                                       #718                                   Midnight Star                                 Freak-A-Zoid (Radio Edit)
240  240  11:38 PM                                                       None           UNCERTAIN                                       #718                                   Was (Not Was)                                       Out Come The Freaks
241  241  11:42 PM                                                       None           UNCERTAIN                                       #718                                       Sugababes                                             Freak Like Me
242  242  11:44 PM                                                       None           UNCERTAIN                                       #718                                 Elmer Bernstein                                          Jamaican Bye Bye
243  243  11:46 PM                                                       None           UNCERTAIN                                       #718                                  Chuck Mangione                                      Cannonball Run Theme
244  244  11:49 PM                                                       None           UNCERTAIN                                       #718                                         Soltero                                  Fight Song For True Love
245  245  11:52 PM                                                       None           UNCERTAIN                                       #718                              The Mountain Goats     Thank You Mario But Our Princess Is In Another Castle
246  246  11:56 PM                                                       None           UNCERTAIN                                       #718   John Roberts, H. Jon Benjamin & Bob's Burgers                                           Kill the Turkey
