     seq      time                                             scheduled_show                show                                               episode                                artist                                                       track
171  171   6:47 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             New Order                                            Your Silent Face
172  172   6:51 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                   XTC                                      Making Plans For Nigel
173  173   6:57 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Foreshadow                                                    Sunshine
174  174   7:02 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                          Hippo Campus                                                    Paranoid
175  175   7:05 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                              The Cure                                                Birdmad Girl
176  176   7:09 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           King Hannah                                   New York Let’s Do Nothing
177  177   7:13 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           Will Dailey                                            Send Some Energy
178  178   7:18 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            The Smiths                        There Is A Light That Never Goes Out
179  179   7:20 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                    Big Audio Dynamite                                                       E-MC2
180  180   7:24 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                 Caresse &amp; Sickmob                                             R U Experienced
181  181   7:30 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        Postal Service                                          Such Great Heights
182  182   7:34 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Radiohead                                            Paranoid Android
183  183   7:38 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        Woodie Guthrie                                     Tear Them Fascists Down
184  184   7:47 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)   Willie Nelson &amp; Sinead O’Connor                                               Don’t Give Up
185  185   7:49 PM                              CHÉZ BEETS with Mark Hamilton      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                Scarce                                             Days Like These
186  186   8:02 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           Betty Davis                                              Anti Love Song
187  187   8:03 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Joan Jett                                                  Love Hurts
188  188   8:05 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                Mitski                                                      Nobody
189  189   8:09 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        The Honeydrips                           (Lack of) Love Will Tear Us Apart
190  190   8:12 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Rilo Kiley                                                 Breakin' Up
191  191   8:19 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Billy Joel                           Scenes from an Italian Restaurant
192  192   8:20 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                  Eels                                        Love of the Loveless
193  193   8:27 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Soft Cell                                     Say Hello, Wave Goodbye
194  194   8:30 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                The Righteous Brothers                             You've Lost That Lovin' Feelin'
195  195   8:36 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        Dionne Warwick                                                  Walk On By
196  196   8:39 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                              The 6ths                              Falling Out of Love (With You)
197  197   8:42 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                          Taylor Swift  We Are Never Ever Getting Back Together (Taylor's Version)
198  198   8:45 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                       Paul Westerberg                              Dyslexic Heart (Album Version)
199  199   8:48 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                       The Radio Dept.                         I Don't Need Love, I've Got My Band
200  200   8:53 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Liz Phair                                                Divorce Song
201  201   8:56 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                 Girls                                               Lust for Life
202  202   8:59 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           The Walkmen                                                Heartbreaker
203  203   9:01 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             PJ Harvey                                                         Dry
204  204   9:05 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           Pat Benatar                                       Love Is a Battlefield
205  205   9:08 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                          Toni Braxton                                       Another Sad Love Song
206  206   9:12 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           Freda Payne                                    Band of Gold (Re-Record)
207  207   9:20 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Saint Etienne                              Only Love Can Break Your Heart
208  208   9:21 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)  Crystal Castles (feat. Robert Smith)                                 Not In Love [Radio Version]
209  209   9:25 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           Chad Savage                                    Why Can't I Fall In Love
210  210   9:28 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                                  Cher                   Does Anybody Really Fall In Love Anymore?
211  211   9:33 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                       Aretha Franklin                                              Chain of Fools
212  212   9:37 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Aimee Mann                                                     Deathly
213  213   9:40 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                    The Rolling Stones                                             Already Over Me
214  214   9:50 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Lou Rawls                                     Love Is a Hurtin' Thing
215  215   9:51 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                 The Last Dinner Party               Wicked Game (Live from Showbox Sodo, Seattle)
216  216   9:53 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Fleetwood Mac                                                      Dreams
217  217  10:01 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)               Ferdinand Jay Smith III           HBO Feature Presentation ("Flight Over The City")
218  218  10:02 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Joe McPhee                                                 Shakey Jake
219  219  10:03 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           David Bowie                                  A New Career in a New Town
220  220  10:15 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                               Battles                                                       Tonto
221  221  10:18 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         L'Impératrice                     Sonate Pacifique (feat. Isaac Delusion)
222  222  10:25 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Little Dragon                                                 Klapp Klapp
223  223  10:31 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Groove Armada                                                Superstylin'
224  224  10:35 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Tori Amos        Professional Widow (Armand's Star Trunk Funkin' Mix)
225  225  10:40 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                       Sarah McLachlan                         Possession (Rabbit In the Moon Mix)
226  226  10:43 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Faithless                              Drifting Away (Paradiso Remix)
227  227  10:47 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                             Wolfsheim                                          Once In A Lifetime
228  228  10:56 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                          Depeche Mode                      Pleasure, Little Treasure (PCM Stereo)
229  229  10:59 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                       The Temper Trap                                                   Drum Song
230  230  11:02 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                               Orbital                                                     The Box
231  231  11:05 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Don Mclean                                                Empty Chairs
232  232  11:09 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Roberta Flack                             Killing Me Softly With His Song
233  233  11:12 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Roberta Flack                                            Compared to What
234  234  11:17 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                      Undisputed Truth                                     Smiling Faces Sometimes
235  235  11:22 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                           The Animals          We Gotta Get Out of This Place (US Single Version)
236  236  11:25 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)     Robin Lane &amp; The Chartbusters                                        When Things Go Wrong
237  237  11:28 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                 Toad The Wet Sprocket                                    Something's Always Wrong
238  238  11:31 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            The Damned                                 I Just Can't Be Happy Today
239  239  11:35 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        8 Bit Universe                         Slow Ride (8 Bit Tribute to Foghat)
240  240  11:40 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                         Fleetwood Mac                                       Silver Springs (Live)
241  241  11:43 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                   The Magnetic Fields                                             Yeah! Oh, Yeah!
242  242  11:48 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                            Tom Lehrer                                          Harvard Fight Song
243  243  11:50 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                      Plastic Bertrand                                           Ça Plane Pour Moi
244  244  11:52 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                        Coyote Shivers                                                   Sugarhigh
245  245  11:55 PM                                                       None      ENJOY YOUR DAY  Disco Loud Rock Songs?? (Thumbs Up and Down, Please)                  They Might Be Giants                               The Communists Have the Music
