     seq      time                                  scheduled_show                                        show                                                                           episode                                        artist                                                      track
187  187   7:07 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                Straw Man Army                                         Staring At The Sun
188  188   7:10 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                               Feeling Figures                                                 The Falcon
189  189   7:12 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                               Pilot To Gunner                                          Hail Hallucinator
190  190   7:17 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                         Kolya                                                  Astronaut
191  191   7:21 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                 3 The Hardway                                                  Newspaper
192  192   7:24 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                 Cherry Cheeks                                               Cherry Radio
193  193   7:27 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                Nervous Tick & The Zipper Lips                                             Ready For Hell
194  194   7:29 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                 Mike Fournier                                       Les Rallizes Denudes
195  195   7:35 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                   Drug Church                                                     Myopic
196  196   7:38 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                      Lothario                                        Right Down The Line
197  197   7:41 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                     Faucheuse                                                    Vertige
198  198   7:45 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                     Rat Chasm                                       Wasteland Centerfold
199  199   7:47 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                      Kayo Dot                               Lost Souls On Lonesome's Way
200  200   7:54 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                        Jejune                                               Indian Giver
201  201   7:59 PM       POLICYMAKER RADIO HOUR with Mike Fournier                                 POLICYMAKER                                                                               #18                                 Freddy Cannon                                             Palisades Park
202  202   8:02 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams                                 POLICYMAKER                                                                               #18                     These Stains Are Who I Am                                            programme theme
203  203   8:02 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                Laura Branigan                                               Self Control
204  204   8:14 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                  Lisa LeBlanc                                                     Gossip
205  205   8:18 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                   Love Is All                                                Last Choice
206  206   8:20 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                  Little Boots                                                New In Town
207  207   8:23 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                              Luscious Jackson                                                Take a Ride
208  208   8:23 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                Naomi Campbell                                            Life of Leisure
209  209   8:36 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown         Snoop Dogg, Dr. Dre, 50 Cent & Eminem                                               Gunz N Smoke
210  210   8:40 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                        Tricky                                                Parenthesis
211  211   8:43 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                    Portishead                                                   All Mine
212  212   8:43 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     Fever Ray                                                Even It Out
213  213   8:50 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     FKA twigs                                                  Lights On
214  214   8:54 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                     Pat Fleet                                 pat fleet drop (telephone)
215  215   8:57 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                          Tool                                            Jerk-Off (Live)
216  216   9:02 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                      The Cure                                              Drone:Nodrone
217  217   9:07 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                   Moses Sumney (feat. ANOHNI)                                   Is It Cold In The Water-
218  218   9:11 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                      Kim Deal                                                 Wish I Was
219  219   9:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                               George Harrison                                            Isn't It a Pity
220  220   9:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                            The Mountain Goats                                    Corsican Mastiff Stride
221  221   9:25 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                            The Postal Service                                           Against All Odds
222  222   9:29 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                           !!!                                                  Intensify
223  223   9:29 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                      The Jesus and Mary Chain                                                    Head On
224  224   9:29 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                Kendrick Lamar                                          wacced out murals
225  225   9:41 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                       Shellac                                                   Elephant
226  226   9:50 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                              The Jesus Lizard                                             Cost Of Living
227  227   9:52 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown  Trent Reznor & Atticus Ross & Caetano Veloso                                        Vaster Than Empires
228  228   9:58 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams  GRAHAMS' COMPLETELY NORMAL RADIO PROGRAMME                                                                           unknown                                   HParty 2011                         BOOONUUUSSSS TRAAAACCCCKKKK (live)
229  229  10:06 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                        The Jesus & Mary Chain                                                     Jamcod
230  230  10:10 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                        The Jesus & Mary Chain                                            Chemical Animal
231  231  10:14 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                              Jane's Addiction                                             Ain't No Right
232  232  10:19 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                    The Pixies                                        You're So Impatient
233  233  10:21 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                   Buffalo Tom                                                     Helmet
234  234  10:24 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                     Nick Cave & The Bad Seeds                                                      Frogs
235  235  10:28 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                         Kaleo                                            Rock And Roller
236  236  10:32 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                           Jet                                  Are You Gonna Be Me Girl?
237  237  10:35 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                    Black Keys                                            Howling For You
238  238  10:39 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                 The Timelords                                  The Doctor And The Tardis
239  239  10:43 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                       LolxBudgiexJames Murphy                                                Los Angeles
240  240  10:43 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                               Nine Inch Nails                     March Of The Pigs (live video version)
241  241  10:52 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                        Helmet & House Of Pain                                        Just Another Victim
242  242  10:56 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                       RUN-DMC                                                It's Tricky
243  243  10:59 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                  Beastie Boys                                              Intergalactic
244  244  11:07 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                             Big Mama Thornton                                        Let's Go Get Stoned
245  245  11:12 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                Albert Collins                                              I Ain't Drunk
246  246  11:16 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103    George Thorogood & The Delaware Destroyers                                               It Wasn't Me
247  247  11:20 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                         AC-DC                                       Baby Please Don't Go
248  248  11:28 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                     The Kills                       Fried My Little Brains (live studio)
249  249  11:30 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                           Amyl & The Sniffers                               You Should Not Be Doing That
250  250  11:33 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                Bullet LaVolta                                                   The Gift
251  251  11:37 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                   Iron Maiden                                                Hocus Pocus
252  252  11:37 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                      Ministry                                        TV Song 1-6 Edition
253  253  11:47 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                                      Slipknot                                             The Dying Song
254  254  11:49 PM                                            None                         AMERICAN DEBAUCHERY                                                                              #103                       Tom Morello feat. Slash                                              Interstate 80
