     seq      time                            scheduled_show                           show                                                                    episode                              artist                                                              track
179  179   8:33 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                    Boards of Canada                                                      Happy Cycling
180  180   8:33 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                        Phil Collins                                                             Droned
181  181   8:43 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                        Phil Collins                                                       Hand in Hand
182  182   8:43 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                            Autechre                                                             1 1 is
183  183   8:43 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                                 D12                                                           How Come
184  184   9:00 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                          The Chicks                                                        Truth No. 2
185  185   9:04 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                         Rimmy Grasa                                                           The Dark
186  186   9:07 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                    Strange Boutique                                                              Drown
187  187   9:11 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                                C418                                                             Calm 3
188  188   9:15 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                         Death Grips                                                            Dilemma
189  189   9:19 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7            The Wilson Lewes Quartet                                                   Red River Valley
190  190   9:23 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                   The Acacia Strain                                                Drawn and Quartered
191  191   9:25 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                         weirdo girl                                           抗うつ剤は死ぬまで飲み続ける.ꗺ̡ׄ͘.mpp3
192  192   9:27 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                     Wynton Marsalis                                                          Jig's Jig
193  193   9:27 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                        Chanel Beads                                             Dedicated to the World
194  194   9:39 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                              Madlib                                             Bump Bump Madlib Remix
195  195   9:41 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                              Madlib                                          Stick & Move Madlib Remix
196  196   9:43 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                         Danny Brown                                                        What Up Doe
197  197   9:46 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                         Conjunto OK                                                            Boranda
198  198   9:49 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7         Playboi Carti ft Young Nudy                                                       R.I.P. Fredo
199  199   9:52 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                   Silversun Pickups                                                           Lazy Eye
200  200   9:52 PM          UNKNOWN FREQUENCIES / YEAH RIGHT                     YEAH RIGHT                                                                         #7                      Arctic Monkeys                                                  Old Yellow Bricks
201  201  10:01 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                            Wormwood                                                       White Plague
202  202  10:04 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75              Devin Townsend Project                                                              Coast
203  203  10:09 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                   A Forest of Stars                                              Drawing Down the Rain
204  204  10:09 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                  Animals As Leaders                                             An Infinite Regression
205  205  10:22 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                           Blood Box                                               An Oracle of Babylon
206  206  10:22 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                           Purulence                                       In Harmony With the Deceased
207  207  10:38 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                            Mothlite                                                     The Underneath
208  208  10:38 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                Death Comes In Waves                                            Dissolve Into the Surge
209  209  10:38 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                  Deadwater Drowning                                          Bliss From A Dead Embrace
210  210  10:53 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                       Guthrie Govan                                                              Fives
211  211  10:57 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                               Opeth                                                         Windowpane
212  212  10:57 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                           Blood Box                                               An Oracle of Babylon
213  213  11:06 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                              Marduk                                               Those of the Unlight
214  214  11:11 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                              Voivod                                                 Clouds In My House
215  215  11:15 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                            Alluvial                                                             Colony
216  216  11:18 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                        Gordian Knot                                                        Reflections
217  217  11:18 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                       Paul Waggoner                                                 Boot Dagger Boogie
218  218  11:18 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                           Messenger                                                       Piscean Tide
219  219  11:18 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                                 Ohm                                                      Peanut Buddha
220  220  11:39 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                                Saga                                                      Conversations
221  221  11:44 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                            Infernal                           Requiem (the Coming of the Age of Satan)
222  222  11:48 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                          Mortiferum                                                Seraphic Extinction
223  223  11:48 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                           Blood Box                                               An Oracle of Babylon
224  224  11:57 PM                                      None     SEEKING THE NIGHTED THRONE                                                                        #75                               Cynic                                                   Celestial Voyage
