     seq      time                                             scheduled_show                show                              episode                                          artist                                                                                                                             track
177  177   7:28 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                      Beth Orton                                                                                                                         Ohh Child
178  178   7:31 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                Sleeping At Last                                                                                                                              Snow
179  179   7:34 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                     Sidney Gish                                                                                                                        Santa Baby
180  180   7:37 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                        Morphine                                                                                                          Sexy Christmas Baby Mine
181  181   7:37 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                               Frightened Rabbit                                                                                                                      Boxing Night
182  182   7:47 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                      Mazzy Star                                                                                                                     Fade Into You
183  183   7:47 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                         Ramones                                                                                                             I Believe In Miracles
184  184   7:56 PM                              CHÉZ BEETS with Mark Hamilton          YEAH RIGHT                                   #6                                   Leonard Cohen                                                                                                                        Hallelujah
185  185   8:02 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83  illuminati hotties & Hopelessly Devoted To You                                                                                                                          December
186  186   8:05 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                 Teenage Fanclub                                                                                                                          December
187  187   8:08 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                 Teenage Fanclub                                                                                                                          December
188  188   8:12 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                   Harry Nilsson                                                                                                       Listen, The Snow Is Falling
189  189   8:15 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                             Low                                                                                                        Last Snowstorm of the Year
190  190   8:22 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                              The Rolling Stones                                                                                                                            Winter
191  191   8:22 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                  Blonde Redhead                                                                                                                           Snowman
192  192   8:22 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                          Twice As Much & Vashti                                                                                                     The Coldest Night of the Year
193  193   8:36 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                          Twice As Much & Vashti                                                                                                     The Coldest Night of the Year
194  194   8:36 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83               Casiotone for the Painfully Alone                                                                                                                   New Year's Kiss
195  195   9:47 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK  DUAL CASSETTE DECK                                  #83                                       Kate Bush                                                                                                       Snowflake (Radio Edit 2024)
196  196   9:47 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK           UNCERTAIN                                 #719                                         Marbles                                                                                                                         Telescope
197  197   9:47 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR / DUAL CASSETTE DECK           UNCERTAIN                                 #719                               Balanescu Quartet                                                                                                                             Model
198  198  10:18 PM                                                       None           UNCERTAIN                                 #719                               Balanescu Quartet                                                                                                                             Model
199  199  10:21 PM                                                       None           UNCERTAIN                                 #719                                Childish Gambino                                                                                                                        Algorhythm
200  200  10:21 PM                                                       None           UNCERTAIN                                 #719                                    Sky Ferreira                                                                                                                             Leash
201  201  10:32 PM                                                       None           UNCERTAIN                                 #719                                   Class Actress                                                                                                          Love Me Like You Used To
202  202  10:36 PM                                                       None           UNCERTAIN                                 #719                            Voice of the Beehive                                                                                                               Monsters and Angels
203  203  10:39 PM                                                       None           UNCERTAIN                                 #719                            Voice of the Beehive                                                                                                               Monsters and Angels
204  204  10:44 PM                                                       None           UNCERTAIN                                 #719                                   Leonard Nimoy                                                                                                     Music to Watch Space Girls By
205  205  10:48 PM                                                       None           UNCERTAIN                                 #719                                           54-40                                                                                                                       Ocean Pearl
206  206  10:52 PM                                                       None           UNCERTAIN                                 #719                                    The Peddlers                                                                                                On a Clear Day You Can See Forever
207  207  10:55 PM                                                       None           UNCERTAIN                                 #719                                        Kim Deal                                                                                                                    Crystal Breath
208  208  10:59 PM                                                       None           UNCERTAIN                                 #719                                    Depeche Mode                                                                                                           Never Let Me Down Again
209  209  11:03 PM                                                       None           UNCERTAIN                                 #719                                   The Beta Band                                                                                                                     Inner Meet Me
210  210  11:03 PM                                                       None           UNCERTAIN                                 #719                               Belle & Sebastian                                                                                                  Everything Is Now [Instrumental]
211  211  11:12 PM                                                       None           UNCERTAIN                                 #719                               Belle & Sebastian                                                                                                  Everything Is Now [Instrumental]
212  212  11:15 PM                                                       None           UNCERTAIN                                 #719                             The Magnetic Fields                                                                                              Everything Is One Big Christmas Tree
213  213  11:18 PM                                                       None           UNCERTAIN                                 #719                                      Tom Lehrer                                                                                                                 A Christmas Carol
214  214  11:19 PM                                                       None           UNCERTAIN                                 #719                Perry Como & The Fontane Sisters                                                                                       It's Beginning to Look a Lot Like Christmas
215  215  11:22 PM                                                       None           UNCERTAIN                                 #719                                     Bing Crosby                                                                                                            Christmas In Killarney
216  216  11:25 PM                                                       None           UNCERTAIN                                 #719                                The Blarney Lads                                                                                                                  Muirsheen Durkin
217  217  11:27 PM                                                       None           UNCERTAIN                                 #719                Jonathan Coulton & John Roderick                                                                                                                              2600
218  218  11:29 PM                                                       None           UNCERTAIN                                 #719                                         Pas/Cal                                                                                                                  Little Red Radio
219  219  11:32 PM                                                       None           UNCERTAIN                                 #719                                      Iced Shank                                                                                                                          Yule Log
220  220  11:36 PM                                                       None           UNCERTAIN                                 #719                                     Grace Jones                                                                                                            The Little Drummer Boy
221  221  11:37 PM                                                       None           UNCERTAIN                                 #719                               The Dream Academy                                                                        Please Please Please Let Me Get What I Want (Instrumental)
222  222  11:40 PM                                                       None           UNCERTAIN                                 #719                               The Dream Academy                                                                        Please Please Please Let Me Get What I Want (Instrumental)
223  223  11:41 PM                                                       None           UNCERTAIN                                 #719                              Lindsey Buckingham                                                                                                                      Holiday Road
224  224  11:42 PM                                                       None           UNCERTAIN                                 #719                                  The Beach Boys                                                                                                                 Little Saint Nick
225  225  11:44 PM                                                       None           UNCERTAIN                                 #719                                       The Kinks                                                                                                                  Father Christmas
226  226  11:48 PM                                                       None           UNCERTAIN                                 #719                                    Future Teens                                                                                                                   Regift my Heart
227  227  11:51 PM                                                       None           UNCERTAIN                                 #719                            They Might Be Giants                                                                                                                     Santa's Beard
228  228  11:53 PM                                                       None           UNCERTAIN                                 #719                             Bob & Doug McKenzie                                                                                                      The Twelve Days of Christmas
