     seq      time                                  scheduled_show                show                                                                           episode                                artist                                                                               track
179  179   7:03 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                       English Teacher                                                       I'm Not Crying, You're Crying
180  180   7:06 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break          Rhizome &amp; The Flavanoids                                                                         Carbon Copy
181  181   7:09 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                            Doc Hopper                                                                              Melior
182  182   7:13 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                          King Slender                                                                                Keys
183  183   7:20 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                                 Bzdet                                                                              Szczur
184  184   7:21 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                               Retract                                                                           Weak Link
185  185   7:23 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                           Ekko Astral                                                                 Sticks &amp; Stones
186  186   7:26 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                              Axxident                                                                          Le Louquet
187  187   7:29 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                               Regents                                                                    Nothing To Water
188  188   7:34 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                                 Gloin                                                                      controlfreak69
189  189   7:36 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break      They Are Gutting A Body Of Water                                                                Behind The Waterfall
190  190   7:39 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                              Corridor                                                                            Jump Cut
191  191   7:43 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                                  Moin                                                                               Cubby
192  192   7:47 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                                Weegee                                                                          Spellbound
193  193   7:57 PM       POLICYMAKER RADIO HOUR with Mike Fournier     ALLSTON PUDDING                                                                        Talk Break                                Ketman                                                                Hideout From The Sun
194  194   8:02 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break             These Stains Are Who I Am                                                                     programme theme
195  195   8:03 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                   PCH                                                                  O Canada (English)
196  196   8:04 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                               grahams                                                                               Intro
197  197   8:05 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                           Glass Tiger                                                     Don't Forget Me (When I'm Gone)
198  198   8:06 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                         Leonard Cohen                                                                             Suzanne
199  199   8:10 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                 54-40                                                                          I Go Blind
200  200   8:14 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                              The Band                                                                 Up On Cripple Creek
201  201   8:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                          Shania Twain                                                           Man! I Feel Like a Woman!
202  202   8:21 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                            Neil Young                                                                       Heart Of Gold
203  203   8:25 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                     Chantal Kreviazuk                                                                          Surrounded
204  204   8:28 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                            Jann Arden                                                         Insensitive (Album Version)
205  205   8:33 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                               grahams                                                           Glass Tiger to Jann Arden
206  206   8:37 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                  Stompin' Tom Connors                                                                     The Hockey Song
207  207   8:38 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                Metric                                                                      Help I'm Alive
208  208   8:40 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                    The Tragically Hip                                                                  Ahead By a Century
209  209   8:45 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                  Rush                                                                        Subdivisions
210  210   8:49 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                            Corey Hart                                                                 Sunglasses at Night
211  211   8:54 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                           Bryan Adams                                                 Have You Ever Really Loved a Woman?
212  212   9:00 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                          Skinny Puppy                                                                      Smothered Hope
213  213   9:05 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                               grahams                                                         Stompin Tom to Skinny Puppy
214  214   9:10 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                           Céline Dion                                       It's All Coming Back to Me Now (Radio Edit 1)
215  215   9:11 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                           Sarah Slean                                             Climbing Up The Walls (Radiohead Cover)
216  216   9:16 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                D.O.A.                                                                      Fucked Up Baby
217  217   9:22 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                 Death from Above 1979                                                                         Turn It Out
218  218   9:23 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                   Broken Social Scene                                                                        Cause = Time
219  219   9:26 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                           Anne Murray                                                                    You Won't See Me
220  220   9:31 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                               grahams                                                               Celine to Anne Murray
221  221   9:35 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                     Alanis Morissette                                                           mania—resting in the fire
222  222   9:36 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                      Men Without Hats                                                                    The Safety Dance
223  223   9:44 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                       Sarah McLachlan                                                                           Ice Cream
224  224   9:46 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                 Feist                                                     Human Touch (Nina Simone Cover)
225  225   9:49 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                                 Anvil                                                                      Metal On Metal
226  226   9:52 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                         Theo Scherman                                                          Champagne In The Starlight
227  227   9:56 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                               grahams                                                                      Alanis to Theo
228  228   9:59 PM  COMPLETELY NORMAL RADIO PROGRAMME with grahams     ALLSTON PUDDING                                                                        Talk Break                          Lisa LeBlanc                                                 Aujourd'hui ma vie c'est d'la marde
229  229  10:00 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                           HParty 2011                                                  BOOONUUUSSSS TRAAAACCCCKKKK (live)
230  230  10:04 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                 Bob and Doug McKenzie                                                             Take Off (W/ Geddy Lee)
231  231  10:10 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                             Metallica                                                               Unforgiven (acoustic)
232  232  10:15 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              Fishbone                                                                             RxPxOxS
233  233  10:16 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              The Cure                                                                     A Fragile Thing
234  234  10:19 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                             Jack Kays                                                            I'll Sleep When I'm Dead
235  235  10:26 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              Specimen                                                                 Kiss Kiss Bang Bang
236  236  10:27 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                        Flesh For Lulu                                                                          I Go Crazy
237  237  10:31 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                            Shriekback                                                                             Nemesis
238  238  10:37 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                    The Rolling Stones                                                                               Angry
239  239  10:47 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              Ice Cube                                                                     Smoke Some Weed
240  240  10:50 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                      The Replacements                                                                        Alex Chilton
241  241  10:54 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                                Pixies                                                                             Chicken
242  242  10:58 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                                  TRex                                                                                  20
243  243  11:02 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                    Shandy's Addiction                                                                     Calling Dr Love
244  244  11:05 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                       Alice In Chains                                                                     Junkhead (demo)
245  245  11:16 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                    Isabella Rosellini                                                    Blue Velvet (Blue Velvet Sdtrk).
246  246  11:18 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                           Roy Orbison                                                       In Dreams (Blue Velvet Sdtrk)
247  247  11:20 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                    Angelo Baadlamenti                                                   Audrey's Theme (Twin Peaks Sdtrk)
248  248  11:23 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                    Angelo Baadlamenti                                  The Pink Room (Twin Peaks Fire Walk With Me Sdtrk)
249  249  11:26 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                          Julee Cruise                   Questions In A World Of Blue (Twin Peaks Fire Walk With Me Sdtrk)
250  250  11:38 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                           Chris Isaak                                                   Wicked Game (Wild At Heart Sdtrk)
251  251  11:39 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              Powermad                                                                      Slaughterhouse
252  252  11:43 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                              Lou Reed                                              This Magic Moment (Lost Highway Sdtrk)
253  253  11:50 PM                                            None     ALLSTON PUDDING                                                                        Talk Break                       Nine Inch Nails                                               The Perfect Drug (Lost Highway Sdtrk)
