     seq      time                            scheduled_show                        show                                        episode                                           artist                                                          track
198  198   9:27 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                 A Perfect Circle                                                            Pet
199  199   9:31 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                       Iglooghost                                                     Alloy Flea
200  200   9:35 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                     Gia Margaret                                                    3 movements
201  201   9:40 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                      Blu & Exile                                  When The Gods Meat feat. Ishe
202  202   9:43 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                    Burning Spear                                                      The Ghost
203  203   9:46 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                       Béla Fleck                                                   Sex In A Pan
204  204   9:46 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                     Touche Amore                                                         Harbor
205  205   9:46 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                       Elton John                                             Sweet Painted Lady
206  206   9:57 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                            Jay Z                                                  Coming of Age
207  207   9:57 PM                                YEAH RIGHT                  YEAH RIGHT                                        unknown                                     Touche Amore                                                         Harbor
208  208  10:01 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                     Napalm Death                                      When All Is Said and Done
209  209  10:04 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                         Witchery                                                   Churchburner
210  210  10:04 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                        Bloodbath                                                     Treasonous
211  211  10:10 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                          Tragedy                                                Eyes of Madness
212  212  10:13 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                          Pat Metheny & Lyle Mays                                                   It's For You
213  213  10:15 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                        Summoning                             Long Lost To Where No Pathway Goes
214  214  10:15 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                     Misery Index                                            Manufacturing Greed
215  215  10:25 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                           Phobia                                                     Dead Nazis
216  216  10:26 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                        Wolves In the Throne Room                                        Subterranean Initiation
217  217  10:26 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                          Carcass                              Keep On Rotting In the Free World
218  218  10:37 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                           Assück                                                 State To State
219  219  10:38 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                        Borknagar                                                       Colossus
220  220  10:42 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                             Saga                                                   On the Loose
221  221  10:46 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                          Pat Metheny & Lyle Mays                                                   It's For You
222  222  10:48 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                          Deicide                                               Behind the Light
223  223  10:51 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                               The Zenith Passage                                                  Deletion Cult
224  224  10:51 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                     Manilla Road                                                     Necropolis
225  225  10:59 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                 Malignant Tumour                                         Fuck Off Nazi Bastards
226  226  11:00 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                             Ratt                                                    Lay It Down
227  227  11:03 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                 Shape of Despair                                                     Curse Life
228  228  11:03 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                         Dropdead                                               You Have A Voice
229  229  11:13 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                      Iron Maiden                                        The Writing On the Wall
230  230  11:13 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                          Pat Metheny & Lyle Mays                                                   It's For You
231  231  11:20 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                     Judas Priest                                                     Bloodstone
232  232  11:24 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                     Sulphur Aeon     Thou Shalt Not Speak His Name (The Scythe of Cosmic Chaos)
233  233  11:24 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                  Cannibal Corpse                                        The Time To Kill Is Now
234  234  11:33 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                        Chat Pile                                                            Why
235  235  11:36 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                         Ulcerate                                      Cutting the Throat of God
236  236  11:36 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                              Cattle Decapitation                                             Dead End Residents
237  237  11:36 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                          Pat Metheny & Lyle Mays                                                   It's For You
238  238  11:52 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                   Devin Townsend                                                         Canada
239  239  11:52 PM                                      None  SEEKING THE NIGHTED THRONE                                            #71                                  Kyle MacLachlan                                 A New Day For All But The Dead
