     seq      time                        scheduled_show                show                                                                           episode                                        artist                                              track
181  181   8:09 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                     Dramarama                                 Anything, Anything
182  182   8:13 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                               Letters to Cleo                                     Dangerous Type
183  183   8:13 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                        Sparks                                Armies of the Night
184  184   8:13 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                       kristen                      spooky season soundtrack show
185  185   8:22 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                 Mike Oldfield                  Tubular Bells (From The Exorcist)
186  186   8:25 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                       Bauhaus               Bela Lugosi Is Dead (The Hunger Mix)
187  187   8:25 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                         SQÜRL             Funnel of Love (feat. Madeline Follin)
188  188   8:36 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                     Nick Cave & The Bad Seeds                                     Red Right Hand
189  189   8:36 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                  The Blasters                                         Dark Night
190  190   8:46 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                               Concrete Blonde                                  Your Haunted Head
191  191   8:48 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                 Matthew Sweet                                        Silent City
192  192   8:51 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                       kristen               listen that last set was really good
193  193   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                        Goblin                                           Suspiria
194  194   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                Marilyn Manson                    Sweet Dreams (Are Made of This)
195  195   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                              Love and Rockets                      Haunted When the Minutes Drag
196  196   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                  Tim Cappello                                    I Still Believe
197  197   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                               Harry Belafonte                                   Jump in the Line
198  198   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                        Prince                                           Batdance
199  199   8:52 PM                   DUAL CASSETTE DECK   DUAL CASSETTE DECK                                                                           unknown                                       kristen                support the station at uncertain.fm
200  200   9:26 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                              Bernard Herrmann                                Prelude and Rooftop
201  201   9:30 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                                      The Cure                                               Burn
202  202   9:30 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                              Barbra Streisand           Love Theme (From The Eyes of Laura Mars)
203  203   9:40 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                                           SSQ             Tonight (We'll Make Love Until We Die)
204  204   9:44 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                                    The Cramps                                              Fever
205  205   9:48 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                                       kristen                               thanks for listening
206  206   9:49 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown            Michael Riesman & The Western Wind                                          Music Box
207  207   9:50 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                       Siouxsie & The Banshees                                          Halloween
208  208   9:53 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                         The Swimming Pool Q's                                         Corruption
209  209   9:57 PM  TWO HOUR MUSIC FUN RADIO FRIEND HOUR  DUAL CASSETTE DECK                                                                           unknown                                   Mick Smiley                                              Magic
210  210  10:02 PM                                  None  DUAL CASSETTE DECK                                                                           unknown                       Ferdinand Jay Smith III  HBO Feature Presentation ("Flight Over The City")
211  211  10:03 PM                                  None           UNCERTAIN                                                                              #714                                   Iron Maiden                                        Iron Maiden
212  212  10:07 PM                                  None           UNCERTAIN                                                                              #714                                 Leonard Nimoy                      Music to Watch Space Girls By
213  213  10:07 PM                                  None           UNCERTAIN                                                                              #714                                 Soul Coughing                                 Soundtrack To Mary
214  214  10:15 PM                                  None           UNCERTAIN                                                                              #714                               LCD Soundsystem                            X-Ray Eyes (86 NTS Mix)
215  215  10:19 PM                                  None           UNCERTAIN                                                                              #714                           A Flock of Seagulls                                Space Age Love Song
216  216  10:23 PM                                  None           UNCERTAIN                                                                              #714                                  Memory Tapes                                            Bicycle
217  217  10:23 PM                                  None           UNCERTAIN                                                                              #714                                      Yeasayer                                             O.N.E.
218  218  10:23 PM                                  None           UNCERTAIN                                                                              #714                                         Sting                             Englishman In New York
219  219  10:37 PM                                  None           UNCERTAIN                                                                              #714                               Berndt das Brot                                    Chill The Bread
220  220  10:41 PM                                  None           UNCERTAIN                                                                              #714                                  Art of Noise                                    Moments In Love
221  221  10:41 PM                                  None           UNCERTAIN                                                                              #714                                     Ty Segall                                       Just Give Up
222  222  10:49 PM                                  None           UNCERTAIN                                                                              #714                               Raimondo Todaro                                   Stasera Mi Butto
223  223  10:51 PM                                  None           UNCERTAIN                                                                              #714                                 Bang On a Can                                                1/1
224  224  10:51 PM                                  None           UNCERTAIN                                                                              #714                                          Toto                                     Prophecy Theme
225  225  11:05 PM                                  None           UNCERTAIN                                                                              #714                                   David Bowie                                      Subterraneans
226  226  11:05 PM                                  None           UNCERTAIN                                                                              #714                         Brian Eno & Roger Eno              By This River (Live at the Acropolis)
227  227  11:14 PM                                  None           UNCERTAIN                                                                              #714                                    Passengers                                     Beach Sequence
228  228  11:17 PM                                  None           UNCERTAIN                                                                              #714                               Laurie Anderson           In Our Sleep (with Lou Reed & Brian Eno)
229  229  11:20 PM                                  None           UNCERTAIN                                                                              #714                                            U2                                           Babyface
230  230  11:24 PM                                  None           UNCERTAIN                                                                              #714                                  Jane Siberry                                             Temple
231  231  11:28 PM                                  None           UNCERTAIN                                                                              #714                                 Peter Gabriel                      Road to Joy (Bright-Side Mix)
232  232  11:28 PM                                  None           UNCERTAIN                                                                              #714                                   David Bowie                         A New Career in a New Town
233  233  11:38 PM                                  None           UNCERTAIN                                                                              #714                                     Brian Eno                                 Seven Deadly Finns
234  234  11:41 PM                                  None           UNCERTAIN                                                                              #714                                       Bauhaus                                        Third Uncle
235  235  11:41 PM                                  None           UNCERTAIN                                                                              #714                                          Devo                                Uncontrollable Urge
236  236  11:49 PM                                  None           UNCERTAIN                                                                              #714                                      Ultravox               The Wild, the Beautiful & the Damned
237  237  11:49 PM                                  None           UNCERTAIN                                                                              #714                                     Brian Eno                         Needles In The Camel's Eye
238  238  11:58 PM                                  None           UNCERTAIN                                                                              #714                         Brian Eno & John Cale                                        Lay My Love
